Sublanço,Hora,Probabilidade incidência
Santo Tirso - Famalicão,20,0.024657534
Montijo (A12/A33) - Pinhal Novo,1,0.01369863
Grândola Sul - Aljustrel,3,0.02739726
Porto(VCI) - N12,1,0.01369863
EN 201 - Ponte de Lima Sul,6,0.010958904
Santo Estevão - A13/A10,9,0.032876712
Montemor-o-Velho - EN 335,13,0.016438356
Guia - Louriçal,12,0.016438356
Palhais - Queimada,14,0.01369863
Gens - A41/A43,16,0.016438356
Mira Nó - Mira PV(limite concessão),23,0.01369863
Arruda dos Vinhos - A10/A1,21,0.01369863
Penafiel - Castelões (A4/IP9),23,0.046575342
Carvalhos - Jaca,4,0.016438356
Grândola Sul - Aljustrel,6,0.02739726
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),0,0.008219178
Coina - Palmela,4,0.01369863
Mira Nó - Mira PV(limite concessão),14,0.016438356
Bucelas (Zambujal) - A9/A10,9,0.02739726
Hospital - Casas Velhas (Universidade),14,0.01369863
Guilhufe - Penafiel,16,0.02739726
ZIC - Aguiar de Sousa,19,0.016438356
Vila Verde - A14/A17,19,0.01369863
Porto(VCI) - N12,23,0.021917808
A8/A17 - Leiria Norte,22,0.01369863
Águas Santas (A4/A3) - Ermesinde,23,0.02739726
Louriçal - Marinha Ondas,2,0.010958904
N12 - Águas Santas (A3/A4),3,0.010958904
Estoril - Alcabideche (A5/A16),12,0.016438356
Aguiar de Sousa - A41/A43,4,0.008219178
Elvas Poente - EN 246,3,0.008219178
Arruda dos Vinhos - A10/A1,3,0.01369863
A12/A2 - Setúbal,0,0.01369863
Montemor-o-Novo Nascente - Évora Poente,7,0.019178082
Coimbra Norte (A14/A1) - Zombaria,11,0.016438356
Estremoz - Borba,13,0.016438356
Radial de Odivelas - A8/A9,15,0.02739726
Évora Nascente - Estremoz,23,0.021917808
Vendas Novas - Montemor-o-Novo Poente,22,0.032876712
Coimbra Norte (A14/A1) - Zombaria,17,0.01369863
Marateca - A2/A6/A13,16,0.019178082
Montemor-o-Novo Nascente - Évora Poente,17,0.030136986
Elvas Poente - EN 246,22,0.019178082
Feira/Mansores - Gião/Louredo,6,0.008219178
Estádio Nacional - Queluz,0,0.016438356
Braga Sul - Braga Oeste,7,0.010958904
A41/A42 - Gandra,7,0.008219178
Braga Oeste - EN 201,0,0.010958904
Viaduto Duarte Pacheco - Cruz das Oliveiras,3,0.016438356
Carcavelos - Estoril,1,0.016438356
Alvide - Cascais,16,0.016438356
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,11,0.032876712
Coina com EN10 - Penalva,14,0.01369863
Rotunda Almada - Almada (IC20/A2),11,0.01369863
Santo Estevão - A13/A10,23,0.019178082
Ponte de Lima Norte - EN 303,23,0.019178082
Estremoz - Borba,17,0.019178082
Estremoz - Borba,23,0.019178082
A32/A41 - Olival,21,0.016438356
Coina - Penalva,17,0.01369863
A9/A10 - Alverca,17,0.01369863
ZIC - Aguiar de Sousa,17,0.01369863
Coina - Palmela,3,0.01369863
Alvide - Cascais,14,0.01369863
Castro Verde - Almodôvar,6,0.021917808
Alcácer do Sal - Grândola Norte,6,0.02739726
Évora Nascente - Estremoz,7,0.019178082
Almodôvar - S.B. Messines,3,0.021917808
Ançã - Coimbra Norte (A14/A1),12,0.016438356
Botequim - Palhais,8,0.01369863
A9/A16 - Radial da Pontinha,20,0.01369863
Amarante Poente - Amarante Nascente,19,0.008219178
Alcabideche (A5/A16) - Alvide,17,0.01369863
Feira/Mansores - Gião/Louredo,22,0.01369863
Gião/Louredo - Canedo,7,0.008219178
Cruzamento de Santo André (semáforos) - Cruzamento do Hospital (semáforos),6,0.008219178
Argoncilhe - Nogueira,1,0.008219178
Feiteira - Carvalhos,2,0.016438356
A32/A41 - Olival,13,0.016438356
Campo - A4/A41,13,0.016438356
A13/A10 - Salvaterra de Magos,14,0.016438356
A8/A9 - Bucelas (Zambujal),8,0.02739726
Penalva - Stº Antonio da Charneca,23,0.010958904
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,16,0.030136986
Santo Estevão - A13/A10,16,0.016438356
Coina com EN10 - Penalva,17,0.010958904
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),19,0.010958904
Monte Redondo - Guia,23,0.01369863
EN 201 - Ponte de Lima Sul,22,0.019178082
Celeirós - EN14,19,0.016438356
A1/A10 - Carregado,23,0.010958904
Louriçal - Marinha Ondas,22,0.01369863
Aljustrel - Castro Verde,3,0.021917808
Almada (IC20/A2) - Hospital,5,0.008219178
A12/A2 - Setúbal,6,0.01369863
Valongo - Campo,5,0.01369863
Fogueteiro - Coina,3,0.010958904
Queimada - Belverde,5,0.008219178
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,13,0.030136986
Santo Estevão - A13/A10,12,0.038356164
Argoncilhe - Nogueira,9,0.016438356
Palmela - A2/A12,8,0.024657534
Amarante Poente - Amarante Nascente,15,0.01369863
Louriçal - Marinha Ondas,9,0.016438356
Canedo - A32/A41,20,0.01369863
A41/A43 - Medas,16,0.01369863
Amarante Nascente - Geraldes,20,0.005479452
Valongo - Campo,21,0.057534247
A9/A16 - Radial da Pontinha,23,0.01369863
Sacavém - São João da Talha,2,0.01369863
Feira/Mansores - Gião/Louredo,0,0.008219178
Quiaios - Tocha,4,0.010958904
Elvas Nascente - Caia,7,0.010958904
Louriçal - Marinha Ondas,10,0.016438356
Figueira da Foz - Vila Verde,10,0.016438356
Casas Velhas (Universidade) - Funchalinho,11,0.010958904
Monte Redondo - Guia,9,0.016438356
Montemor-o-Novo Nascente - Évora Poente,14,0.02739726
Jaca - Santo Ovídio,9,0.019178082
Funchalinho - Entroc. Capuchos,13,0.010958904
Montijo - A33/A12,10,0.010958904
Medas - A32/A41,21,0.01369863
Elvas Central - Elvas Nascente,22,0.016438356
EN 246 - Elvas Central,17,0.016438356
Stº Antonio da Charneca - Cruzamento de Santo André (semáforos),18,0.010958904
Casas Velhas (Universidade) - Funchalinho,16,0.010958904
Marateca - A2/A6/A13,18,0.016438356
Évora Nascente - Estremoz,0,0.01369863
Aveiras de Cima - Cartaxo,1,0.01369863
Ançã - Coimbra Norte (A14/A1),1,0.008219178
Nogueira - A41/A1,15,0.01369863
A8/A9 - Bucelas (Zambujal),9,0.024657534
Elvas Poente - EN 246,14,0.016438356
Alcochete - EN 118,9,0.010958904
Radial de Odivelas - A8/A9,13,0.024657534
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,10,0.02739726
Castro Verde - Almodôvar,8,0.035616438
S.B. Messines - Paderne (A22),17,0.04109589
Braga Sul - Celeirós,16,0.016438356
Amarante Poente - Amarante Nascente,21,0.002739726
Botequim - Palhais,17,0.010958904
Estremoz - Borba,21,0.016438356
Pinhal Novo - A12/A2,23,0.019178082
Figueira da Foz - Vila Verde,16,0.01369863
Aveiras de Cima - Cartaxo,4,0.010958904
Aguiar de Sousa - A41/A43,6,0.008219178
Gondomar - Gens,4,0.008219178
Águas Santas (A4/A3) - Ermesinde,6,0.01369863
Grândola Norte - Grândola Sul,0,0.02739726
Alvide - Cascais,12,0.01369863
Entroc. Capuchos - IC20/ER377-2,0,0.008219178
Canedo - A32/A41,3,0.005479452
Coina - Penalva,10,0.010958904
A33/A12 - Alcochete,8,0.010958904
Évora Poente - Évora Nascente,12,0.016438356
Argoncilhe - Nogueira,17,0.01369863
Coimbra Norte (A14/A1) - Zombaria,19,0.01369863
A33/A12 - Alcochete,20,0.010958904
Cruzamento de Santo André (semáforos) - Cruzamento do Hospital (semáforos),20,0.010958904
Miraflores (A5/IC17) - Linda-a-Velha,5,0.01369863
Linda-a-Velha - Estádio Nacional,4,0.01369863
Celeirós - EN14,20,0.016438356
A8/A9 - Bucelas (Zambujal),23,0.01369863
A17/14 Figueira da Foz - Quiaios,6,0.008219178
PLLN - A1/A10,0,0.010958904
Coimbra Sul - Coimbra Norte (A1/A14),0,0.016438356
Alvide - Cascais,23,0.01369863
Estoril - Alcabideche (A5/A16),22,0.01369863
Monsanto - Miraflores (A5/IC17),12,0.01369863
Radial da Pontinha - Radial de Odivelas,6,0.016438356
Braga Sul - Braga Oeste,1,0.010958904
EN14 - EN 309,11,0.01369863
Vila Verde - A14/A17,11,0.016438356
Vila Verde - A14/A17,17,0.01369863
Celeirós - EN14,21,0.01369863
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,18,0.030136986
A14/A17 - Santa Eulália,21,0.01369863
Gens - A41/A43,21,0.01369863
Benavente - A10/A13,18,0.010958904
Botequim - Palhais,6,0.008219178
Carvalhos - Jaca,2,0.016438356
Grândola Norte - Grândola Sul,7,0.021917808
Coimbra Norte (A1/A14) - Mealhada,1,0.010958904
Queimada - Belverde,1,0.008219178
A13/A10 - Salvaterra de Magos,5,0.010958904
Coimbra Sul - Coimbra Norte (A1/A14),5,0.010958904
Laranjeiras - Coina com EN10 ,5,0.008219178
Castelões (A4/IP9) - Amarante Poente,1,0.01369863
Stº Antonio da Charneca - Cruzamento de Santo André (semáforos),23,0.010958904
A41/A1 - Guetim,19,0.01369863
Penalva - Stº Antonio da Charneca,22,0.010958904
Queimada - Belverde,21,0.010958904
Ançã - Coimbra Norte (A14/A1),23,0.01369863
A9/A10 - Alverca,23,0.010958904
A41/A43 - Medas,22,0.01369863
Marateca - A2/A6/A13,22,0.01369863
Montijo (A12/A33) - Pinhal Novo,5,0.010958904
Alcácer do Sal - Grândola Norte,3,0.021917808
Lazarim - Botequim,7,0.008219178
Elvas Nascente - Caia,11,0.016438356
Palhais - Queimada,12,0.010958904
Marateca - A2/A6/A13,13,0.024657534
Ponte de Lima Sul - Ponte de Lima Norte,18,0.01369863
Laranjeiras - Coina com EN10 ,20,0.010958904
Sandim - Argoncilhe,22,0.01369863
Cruz das Oliveiras - Monsanto,1,0.01369863
Évora Nascente - Estremoz,22,0.016438356
Feira/Mansores - Gião/Louredo,4,0.005479452
Almada (IC20/A2) - Hospital,2,0.008219178
Ponte de Lima Sul - Ponte de Lima Norte,13,0.01369863
A8/A9 - Bucelas (Zambujal),14,0.021917808
Bucelas (Zambujal) - A9/A10,14,0.021917808
Casas Velhas (Universidade) - Funchalinho,14,0.010958904
Rotunda 2 - Lazarim,9,0.010958904
EN 227 - Feira/Mansores,11,0.01369863
Rotunda 1 - Rotunda 2,13,0.010958904
Rotunda Almada - Almada (IC20/A2),10,0.010958904
A9/A16 - Radial da Pontinha,13,0.021917808
Gandra - A4/A41,21,0.01369863
A41/A1 - Guetim,18,0.010958904
Vila Verde - A14/A17,20,0.010958904
S.B. Messines - Paderne (A22),2,0.021917808
Gens - A41/A43,4,0.005479452
Alcácer do Sal - Grândola Norte,4,0.019178082
Palmela - A2/A12,12,0.019178082
A17/14 Figueira da Foz - Quiaios,8,0.016438356
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,15,0.019178082
PLLN - A1/A10,10,0.016438356
Marinha Ondas - A17/14 Figueira da Foz,21,0.010958904
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),18,0.010958904
Grândola Sul - Aljustrel,7,0.019178082
EN 309 - EN 101,9,0.01369863
Ponte de Lima Sul - Ponte de Lima Norte,8,0.010958904
Vila Verde - A14/A17,9,0.016438356
Hospital - Casas Velhas (Universidade),12,0.010958904
A1/A10 - Carregado,9,0.016438356
Montijo - A33/A12,14,0.010958904
Sarilhos - Montijo,17,0.010958904
Pegões - Santo Estevão,20,0.016438356
Alcabideche (A5/A16) - Alvide,13,0.01369863
Cruz das Oliveiras - Monsanto,4,0.01369863
Porto(VCI) - N12,0,0.010958904
Ermesinde - Valongo,3,0.01369863
Paredes - Guilhufe,1,0.010958904
Estádio Nacional - Queluz,12,0.019178082
A10/A9 - Arruda dos Vinhos,11,0.016438356
Marateca - A2/A6/A13,15,0.019178082
Ançã - Coimbra Norte (A14/A1),8,0.016438356
Leiria Norte - Monte Real,14,0.016438356
Palmela - A2/A12,14,0.016438356
Monte Redondo - Guia,14,0.016438356
Queluz - A9/A16,12,0.019178082
A2/A6/A13 - Vendas Novas,21,0.02739726
PLLN - A1/A10,23,0.010958904
Gandra - A4/A41,20,0.010958904
Entroc. Capuchos - IC20/ER377-2,17,0.008219178
Montijo - A33/A12,20,0.008219178
Feira - Espinho (IC24),2,0.016438356
Ponte de Lima Norte - EN 303,1,0.010958904
Canedo - A32/A41,12,0.01369863
A13/A10 - Salvaterra de Magos,10,0.024657534
Funchalinho - Entroc. Capuchos,17,0.008219178
EN 101 - Circular Sul de Braga,17,0.010958904
A9/A10 - Alverca,1,0.005479452
A10/A9 - Arruda dos Vinhos,3,0.010958904
S.B. Messines - Paderne (A22),5,0.016438356
Canedo - A32/A41,0,0.005479452
Alcabideche (A5/A16) - Alvide,15,0.010958904
A13/A10 - Salvaterra de Magos,9,0.01369863
Vila Verde - A14/A17,12,0.01369863
A2/A6/A13 - Pegões,11,0.024657534
Elvas Central - Elvas Nascente,11,0.01369863
Guia - Louriçal,14,0.01369863
Gens - A41/A43,23,0.010958904
A8/A9 - Bucelas (Zambujal),22,0.010958904
Gondomar - Gens,23,0.010958904
Alvide - Cascais,8,0.010958904
Argoncilhe - Nogueira,18,0.010958904
Monte Real - Monte Redondo,17,0.010958904
Montijo - A33/A12,4,0.005479452
Hospital - Casas Velhas (Universidade),5,0.005479452
Funchalinho - Entroc. Capuchos,0,0.005479452
Santo Estevão - A13/A10,7,0.005479452
Radial da Pontinha - Radial de Odivelas,7,0.024657534
A2/A6/A13 - Alcácer do Sal,2,0.019178082
Sandim - Argoncilhe,14,0.01369863
Pegões - Santo Estevão,13,0.071232877
Benavente - A10/A13,15,0.016438356
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,17,0.024657534
PLLN - A1/A10,21,0.010958904
Sandim - Argoncilhe,21,0.010958904
Montemor-o-Novo Nascente - Évora Poente,23,0.021917808
EN14 - EN 309,17,0.010958904
EN 101 - Circular Sul de Braga,4,0.008219178
A1/A10 - Carregado,7,0.010958904
Penalva - Stº Antonio da Charneca,3,0.005479452
Leiria Norte - Monte Real,2,0.008219178
A10/A9 - Arruda dos Vinhos,0,0.010958904
Queluz - A9/A16,7,0.008219178
Botequim - Palhais,13,0.010958904
Marateca - A2/A6/A13,10,0.016438356
Amarante Poente - Amarante Nascente,12,0.010958904
A8/A17 - Leiria Norte,12,0.01369863
Monte Real - Monte Redondo,12,0.01369863
Gandra - A4/A41,15,0.01369863
Gens - A41/A43,10,0.01369863
Ançã - Coimbra Norte (A14/A1),17,0.010958904
A8/A17 - Leiria Norte,17,0.010958904
Ponte de Lima Norte - EN 303,4,0.008219178
A33/A12 - Alcochete,13,0.010958904
A32/A41 - Olival,15,0.01369863
Olival - A32/A1,13,0.01369863
Entroc. Capuchos - IC20/ER377-2,10,0.010958904
A2/A6/A13 - Pegões,17,0.016438356
Jaca - Santo Ovídio,2,0.01369863
Aljustrel - Castro Verde,5,0.01369863
A10/A9 - Arruda dos Vinhos,4,0.008219178
Grândola Norte - Grândola Sul,5,0.016438356
Penalva - Moita,1,0.005479452
A10/A9 - Arruda dos Vinhos,12,0.016438356
Montemor-o-Novo Nascente - Évora Poente,9,0.01369863
Paredes - Guilhufe,17,0.038356164
Feira/Mansores - Gião/Louredo,23,0.010958904
Benavente - A10/A13,20,0.010958904
Montemor-o-Novo Nascente - Évora Poente,22,0.019178082
Jaca - Santo Ovídio,20,0.02739726
Castelões (A4/IP9) - Amarante Poente,22,0.024657534
Quiaios - Tocha,23,0.010958904
Miraflores (A5/IC17) - Linda-a-Velha,1,0.010958904
Estádio Nacional - Queluz,23,0.008219178
Famalicão - Cruz,3,0.008219178
Monte Real - Monte Redondo,2,0.008219178
Louriçal - Marinha Ondas,6,0.008219178
Albergaria (A1/IP5) - Estarreja,3,0.01369863
Alcabideche (A5/A16) - Alvide,11,0.010958904
Aveiro Sul - Albergaria (A1/IP5),5,0.010958904
Tocha - Mira Nó,3,0.008219178
Espinho (IC24) - Feiteira,5,0.01369863
Elvas Central - Elvas Nascente,15,0.01369863
Celeirós - EN14,14,0.010958904
Coina com EN10 - Penalva,11,0.010958904
Rotunda Corvina - Rotunda Pera,18,0.008219178
EN 309 - EN 101,19,0.010958904
Elvas Poente - EN 246,20,0.016438356
EN 246 - Elvas Central,20,0.016438356
A32/A41 - Olival,4,0.005479452
A4/A41 - Baltar,5,0.010958904
A33/A12 - Alcochete,9,0.010958904
Nogueira - A41/A1,13,0.01369863
Palhais - Queimada,21,0.008219178
Évora Poente - Évora Nascente,21,0.016438356
Santa Eulália - Montemor-o-Velho,16,0.010958904
Coimbra Sul - Coimbra Norte (A1/A14),2,0.005479452
EN 227 - Feira/Mansores,4,0.005479452
Sta Iria da Azóia - Alverca (A1/A9),4,0.008219178
Tocha - Mira Nó,14,0.01369863
A32/A41 - Sandim,15,0.01369863
Entroc. Capuchos - IC20/ER377-2,11,0.010958904
A1/A10 - Carregado,14,0.016438356
A12/A2 - Setúbal,22,0.016438356
EN 335 - Ançã,23,0.010958904
Olival - A32/A1,23,0.010958904
A13/A10 - Salvaterra de Magos,20,0.01369863
Pegões - Santo Estevão,0,0.010958904
Guilhufe - Penafiel,3,0.010958904
Famalicão - Cruz,0,0.008219178
Paredes - Guilhufe,0,0.010958904
Santa Eulália - Montemor-o-Velho,0,0.008219178
A12 ( Inicio da Concessão) - Alto da Guerra ( Fora da Concessão),10,0.01369863
Amarante Poente - Amarante Nascente,13,0.010958904
A41/A43 - Medas,13,0.01369863
Ponte de Lima Sul - Ponte de Lima Norte,14,0.010958904
EN 246 - Elvas Central,19,0.01369863
Radial de Odivelas - A8/A9,22,0.008219178
A32/A41 - Olival,7,0.005479452
Alvide - Cascais,21,0.010958904
Queluz - A9/A16,2,0.005479452
Santo Tirso - Famalicão,3,0.008219178
Monte Redondo - Guia,2,0.008219178
Nogueira - A41/A1,7,0.005479452
EN 246 - Elvas Central,9,0.01369863
Estoril - Alcabideche (A5/A16),0,0.010958904
Guia - Louriçal,15,0.01369863
Benavente - A10/A13,14,0.01369863
Campo - A4/A41,11,0.008219178
Ponte de Lima Sul - Ponte de Lima Norte,9,0.010958904
A41/A1 - Guetim,20,0.010958904
EN14 - EN 309,18,0.010958904
Palhais - Queimada,19,0.008219178
Monte Redondo - Guia,22,0.010958904
Estádio Nacional - Queluz,2,0.010958904
Paredes - Guilhufe,7,0.010958904
Palmela - A2/A12,9,0.01369863
A9/A16 - Radial da Pontinha,15,0.019178082
A4/A41 - ZIC,11,0.01369863
Laranjeiras - Coina com EN10 ,15,0.010958904
EN 246 - Elvas Central,14,0.01369863
Mira Nó - Mira PV(limite concessão),12,0.01369863
Hospital - Casas Velhas (Universidade),20,0.008219178
Rotunda - Lazarim,21,0.008219178
EN 335 - Ançã,21,0.010958904
EN 303 - Valença,4,0.008219178
S.B. Messines - Paderne (A22),7,0.01369863
Ponte de Lima Sul - Ponte de Lima Norte,0,0.008219178
Castro Verde - Almodôvar,4,0.01369863
A2/A6/A13 - Pegões,5,0.005479452
A9/A16 - Radial da Pontinha,12,0.019178082
Penalva - Stº Antonio da Charneca,14,0.010958904
Amarante Poente - Amarante Nascente,11,0.008219178
EN14 - EN 309,13,0.010958904
A4/A41 - ZIC,9,0.010958904
EN224 - EN227,11,0.010958904
Rotunda Corvina - Rotunda Pera,21,0.008219178
Ponte de Lima Sul - Ponte de Lima Norte,17,0.010958904
Penalva - Moita,22,0.008219178
Campo - A4/A41,19,0.016438356
Évora Poente - Évora Nascente,18,0.01369863
A8/A9 - Bucelas (Zambujal),21,0.008219178
Monte Real - Monte Redondo,22,0.010958904
EN14 - EN 309,19,0.010958904
Funchalinho - Entroc. Capuchos,19,0.008219178
A14/A17 - Santa Eulália,7,0.008219178
Alcabideche (A5/A16) - Alvide,8,0.010958904
Baltar - Paredes,4,0.010958904
Borba - Elvas Poente,4,0.016438356
Tocha - Mira Nó,7,0.008219178
Feiteira - Carvalhos,3,0.01369863
A17/14 Figueira da Foz - Quiaios,13,0.01369863
Cruz das Oliveiras - Monsanto,5,0.010958904
Olival - A32/A1,1,0.005479452
A9/A16 - Radial da Pontinha,6,0.002739726
A8/A17 - Leiria Norte,2,0.008219178
A4/A41 - Baltar,2,0.010958904
Coimbra Norte (A14/A1) - Zombaria,10,0.01369863
A17/14 Figueira da Foz - Quiaios,18,0.010958904
Queimada - Belverde,22,0.008219178
EN 101 - Circular Sul de Braga,18,0.008219178
Paredes - Guilhufe,21,0.010958904
Marateca - A2/A6/A13,21,0.010958904
Ermesinde - Valongo,22,0.030136986
Casas Velhas (Universidade) - Funchalinho,5,0.005479452
Monsanto - Miraflores (A5/IC17),2,0.010958904
Santo Estevão - A13/A10,10,0.019178082
Gondomar - Gens,8,0.010958904
S.B. Messines - Paderne (A22),14,0.035616438
Braga Sul - Celeirós,11,0.010958904
A41/A43 - Medas,20,0.010958904
Gondomar - Gens,19,0.010958904
EN 227 - Feira/Mansores,6,0.005479452
Moita - Sarilhos,3,0.005479452
Coimbra Sul - Coimbra Norte (A1/A14),4,0.005479452
A33/A12 - Alcochete,4,0.005479452
ZIC - Aguiar de Sousa,2,0.005479452
Aljustrel - Castro Verde,2,0.01369863
Ponte de Lima Sul - Ponte de Lima Norte,11,0.008219178
EN14 - EN 309,10,0.008219178
Lazarim - Botequim,20,0.008219178
A9/A10 - Alverca,21,0.008219178
Quiaios - Tocha,22,0.010958904
Lazarim - Botequim,18,0.008219178
Castro Verde - Almodôvar,20,0.057534247
Monte Redondo - Guia,20,0.010958904
ZIC - Aguiar de Sousa,23,0.010958904
A14/A17 - Santa Eulália,4,0.008219178
A32/A41 - Olival,0,0.005479452
A12/A2 - Setúbal,5,0.010958904
Cruz das Oliveiras - Monsanto,3,0.010958904
Monte Real - Monte Redondo,0,0.008219178
S.B. Messines - Paderne (A22),6,0.010958904
Benavente - A10/A13,12,0.01369863
Leiria Norte - Monte Real,21,0.010958904
Louriçal - Marinha Ondas,1,0.008219178
Grândola Norte - Grândola Sul,4,0.01369863
A10/A9 - Arruda dos Vinhos,1,0.008219178
A41/A1 - Guetim,10,0.010958904
EN 309 - EN 101,16,0.008219178
Tocha - Mira Nó,22,0.010958904
Albergaria (A1/IP5) - Estarreja,23,0.02739726
Palmela - A2/A12,20,0.016438356
PLLN - A1/A10,1,0.008219178
A1/A10 - Carregado,4,0.008219178
Grândola Norte - Grândola Sul,2,0.01369863
Vila Verde - A14/A17,3,0.005479452
Penalva - Stº Antonio da Charneca,15,0.010958904
Funchalinho - Entroc. Capuchos,11,0.008219178
Stº Antonio da Charneca - Cruzamento de Santo André (semáforos),12,0.008219178
Cruzamento de Santo André (semáforos) - Cruzamento do Hospital (semáforos),12,0.008219178
Funchalinho - Entroc. Capuchos,12,0.008219178
A2/A6/A13 - Pegões,19,0.010958904
A33/A12 - Alcochete,18,0.008219178
PLLN - A1/A10,22,0.010958904
A12 ( Inicio da Concessão) - Alto da Guerra ( Fora da Concessão),19,0.01369863
A13/A10 - Salvaterra de Magos,21,0.010958904
Espinho (IC24) - Feiteira,23,0.021917808
EN 303 - Valença,1,0.008219178
Bucelas (Zambujal) - A9/A10,0,0.008219178
A2/A6/A13 - Pegões,1,0.002739726
Elvas Nascente - Caia,1,0.010958904
A2/A6/A13 - Vendas Novas,1,0.024657534
Pinhal Novo - A12/A2,1,0.010958904
Cruz das Oliveiras - Monsanto,6,0.010958904
Carvalhos - Jaca,5,0.010958904
Alcabideche (A5/A16) - Alvide,16,0.008219178
Vila Franca de Xira I - PLLN,5,0.008219178
Marinha Ondas - A17/14 Figueira da Foz,3,0.005479452
Alcochete - EN 118,8,0.008219178
Palhais - Queimada,10,0.008219178
Montemor-o-Novo Nascente - Évora Poente,12,0.010958904
A41/A1 - Guetim,13,0.010958904
EN14 - EN 309,14,0.008219178
Casas Velhas (Universidade) - Funchalinho,22,0.008219178
Vila Verde - A14/A17,22,0.008219178
Ponte de Lima Sul - Ponte de Lima Norte,19,0.008219178
Cruz - Braga Sul,4,0.008219178
Pinhal Novo - A12/A2,6,0.010958904
Pinhal Novo - A12/A2,5,0.010958904
Penafiel - Castelões (A4/IP9),2,0.008219178
Marateca - A2/A6/A13,8,0.010958904
Coimbra Norte (A14/A1) - Zombaria,15,0.01369863
Celeirós - EN14,10,0.008219178
Gião/Louredo - Canedo,20,0.010958904
EN 335 - Ançã,22,0.008219178
EN 309 - EN 101,21,0.008219178
Santa Eulália - Montemor-o-Velho,6,0.005479452
Estádio Nacional - Queluz,1,0.008219178
Feira/Mansores - Gião/Louredo,1,0.005479452
Rotunda Almada - Almada (IC20/A2),15,0.008219178
A41/A42 - Gandra,11,0.010958904
Argoncilhe - Nogueira,15,0.010958904
Campo - A4/A41,20,0.002739726
Queluz - A9/A16,21,0.008219178
Gens - A41/A43,20,0.008219178
Marateca - A2/A6/A13,20,0.010958904
Alcabideche (A5/A16) - Alvide,14,0.008219178
A2/A6/A13 - Alcácer do Sal,4,0.01369863
Alvide - Cascais,19,0.008219178
EN 335 - Ançã,10,0.01369863
A41/A42 - Gandra,9,0.010958904
Campo - A4/A41,17,0.010958904
EN224 - EN227,18,0.008219178
ZIC - Aguiar de Sousa,22,0.008219178
Rotunda - Lazarim,23,0.008219178
IC20 (Inicio Operação) - Rotunda,17,0.008219178
Queimada - Belverde,0,0.005479452
A9/A16 - Radial da Pontinha,7,0.01369863
Casas Velhas (Universidade) - Funchalinho,10,0.008219178
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,9,0.010958904
ZIC - Aguiar de Sousa,11,0.010958904
EN 101 - Circular Sul de Braga,9,0.008219178
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,19,0.016438356
Alcabideche (A5/A16) - Alvide,9,0.008219178
Cruzamento de Santo André (semáforos) - Cruzamento do Hospital (semáforos),23,0.008219178
Vendas Novas - Montemor-o-Novo Poente,23,0.016438356
Guia - Louriçal,7,0.005479452
Campo - A4/A41,0,0.008219178
Nogueira - A41/A1,0,0.005479452
Estremoz - Borba,7,0.010958904
S.B. Messines - Paderne (A22),12,0.035616438
Santa Eulália - Montemor-o-Velho,12,0.010958904
Lazarim - Botequim,15,0.008219178
Rotunda - Lazarim,22,0.008219178
A10/A1 - Benavente,22,0.008219178
Elvas Poente - EN 246,23,0.01369863
Monte Real - Monte Redondo,20,0.008219178
EN 303 - Valença,0,0.008219178
Pegões - Santo Estevão,2,0.010958904
Pegões - Santo Estevão,22,0.010958904
Cruzamento de Santo André (semáforos) - Cruzamento do Hospital (semáforos),18,0.008219178
Évora Poente - Évora Nascente,20,0.010958904
Figueira da Foz - Vila Verde,22,0.008219178
Radial de Odivelas - A8/A9,0,0.01369863
Montemor-o-Velho - EN 335,6,0.005479452
Paredes - Guilhufe,5,0.008219178
Braga Sul - Celeirós,8,0.008219178
Ançã - Coimbra Norte (A14/A1),15,0.010958904
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),12,0.008219178
A41/A42 - Gandra,15,0.010958904
Gandra - A4/A41,11,0.010958904
Guetim - Espinho,11,0.010958904
Benavente - A10/A13,9,0.01369863
A9/A10 - Alverca,11,0.01369863
Santo Estevão - A13/A10,14,0.024657534
Gens - A41/A43,18,0.008219178
Guilhufe - Penafiel,19,0.035616438
A1/A10 - Carregado,22,0.008219178
A8/A9 - Bucelas (Zambujal),1,0.002739726
Santo Estevão - A13/A10,1,0.008219178
Valongo - Campo,6,0.008219178
A17/14 Figueira da Foz - Quiaios,3,0.005479452
EN224 - EN227,13,0.010958904
Palmela - A2/A12,16,0.01369863
Coimbra Sul - Coimbra Norte (A1/A14),3,0.002739726
A12/A2 - Setúbal,2,0.008219178
Estremoz - Borba,8,0.01369863
Lazarim - Botequim,19,0.005479452
Estremoz - Borba,19,0.010958904
Coimbra Norte (A14/A1) - Zombaria,21,0.008219178
